"gender","name","score"
"m","glen","0.048689"
"m","blake","0.129324"
"m","antwain","0.005100"
"m","dakoda","0.006625"
"m","brook","0.004947"
"m","tyrone","0.061694"
"m","tyler","0.517384"
"m","reilly","0.008883"
"m","jody","0.037376"
"m","mitchell","0.120254"
"m","alexander","0.475220"
"m","randal","0.022354"
"m","dan","0.042190"
"m","glendon","0.007200"
"m","deven","0.014911"
"m","federico","0.005547"
"m","landan","0.009000"
"m","brion","0.004025"
"m","dax","0.007750"
"m","donavon","0.005850"
"m","trae","0.007717"
"m","remington","0.009361"
"m","talan","0.023480"
"m","damian","0.053344"
"m","darcy","0.003487"
"m","billy","0.125512"
"m","morris","0.016394"
"m","denzel","0.018742"
"m","cedrick","0.007357"
"m","warner","0.003300"
"m","bentley","0.009900"
"m","trever","0.007494"
"m","deegan","0.009400"
"m","jagger","0.011257"
"m","brennon","0.007457"
"m","alejandro","0.104726"
"m","randel","0.004413"
"m","emmitt","0.003040"
"m","brodie","0.019070"
"m","zaire","0.010150"
"m","marley","0.013450"
"m","shannon","0.056502"
"m","butch","0.004633"
"m","rex","0.019993"
"m","rey","0.008973"
"m","braxton","0.037224"
"m","ricky","0.133602"
"m","darold","0.003114"
"m","vinson","0.003683"
"m","jerad","0.008341"
"m","burke","0.003050"
"m","ricki","0.003200"
"m","harold","0.075894"
"m","lamonte","0.004467"
"m","jessica","0.008940"
"m","frank","0.214856"
"m","torrey","0.008104"
"m","johnathan","0.081510"
"m","dandre","0.011432"
"m","coen","0.008800"
"m","franz","0.002900"
"m","ridge","0.005000"
"m","philip","0.148710"
"m","davin","0.009180"
"m","derrell","0.004573"
"m","levi","0.066116"
"m","horace","0.010990"
"m","david","2.081152"
"m","marcelo","0.007883"
"m","kelton","0.008940"
"m","marcell","0.004100"
"m","adrian","0.162312"
"m","davis","0.016294"
"m","cain","0.007575"
"m","austin","0.332950"
"m","cristian","0.075600"
"m","kendall","0.025678"
"m","jarrell","0.006678"
"m","justine","0.005800"
"m","jesus","0.167378"
"m","muhammad","0.009661"
"m","rayshawn","0.005650"
"m","sharon","0.003067"
"m","donte","0.017187"
"m","donta","0.005730"
"m","unknown","0.008582"
"m","ryley","0.007700"
"m","rylee","0.011122"
"m","stephan","0.019315"
"m","wendell","0.023792"
"m","lamont","0.019948"
"m","hernan","0.007633"
"m","keandre","0.007300"
"m","aryan","0.014212"
"m","aaden","0.052050"
"m","ben","0.026714"
"m","markell","0.007733"
"m","roberto","0.083976"
"m","westley","0.007393"
"m","tommy","0.074656"
"m","emmett","0.010166"
"m","zechariah","0.011446"
"m","jonatan","0.006900"
"m","keenen","0.005800"
"m","julian","0.109848"
"m","cohen","0.032950"
"m","kellen","0.015472"
"m","layton","0.011389"
"m","daxton","0.011750"
"m","alfonso","0.022682"
"m","kelley","0.006452"
"m","cecil","0.022137"
"m","rodger","0.012288"
"m","abelardo","0.004100"
"m","dallas","0.031800"
"m","trevion","0.008133"
"m","montgomery","0.003075"
"m","linda","0.004067"
"m","anfernee","0.011933"
"m","alton","0.014688"
"m","keagan","0.014831"
"m","jorge","0.110094"
"m","montana","0.008471"
"m","stephon","0.010311"
"m","herman","0.023955"
"m","wilfredo","0.009343"
"m","frederick","0.083044"
"m","tremayne","0.007423"
"m","aidyn","0.013025"
"m","xavier","0.085326"
"m","bret","0.029091"
"m","kayson","0.011800"
"m","jabbar","0.004600"
"m","charley","0.004888"
"m","parker","0.077609"
"m","chadwick","0.019416"
"m","lorne","0.007442"
"m","brenda","0.003075"
"m","houston","0.008866"
"m","charles","0.741630"
"m","scotty","0.022991"
"m","lloyd","0.034188"
"m","yael","0.010133"
"m","tarik","0.006145"
"m","demario","0.010165"
"m","cyril","0.003243"
"m","jax","0.016900"
"m","jay","0.105706"
"m","darby","0.005100"
"m","tyquan","0.008100"
"m","jan","0.008884"
"m","bernard","0.041894"
"m","ethan","0.273720"
"m","darrick","0.010364"
"m","rahul","0.008229"
"m","boris","0.003290"
"m","silas","0.011931"
"m","canyon","0.007500"
"m","keyshawn","0.012318"
"m","kiefer","0.008150"
"m","titus","0.009400"
"m","jase","0.016050"
"m","mohammed","0.013610"
"m","darion","0.011785"
"m","reid","0.017114"
"m","hosea","0.002900"
"m","jaime","0.059022"
"m","gerardo","0.043144"
"m","faron","0.003838"
"m","reginal","0.003729"
"m","dillon","0.085803"
"m","travis","0.285798"
"m","alessandro","0.012808"
"m","shamar","0.011977"
"m","karter","0.014180"
"m","jaquez","0.008100"
"m","maynard","0.003571"
"m","cole","0.100186"
"m","maddox","0.062371"
"m","ralph","0.066902"
"m","luc","0.008300"
"m","rowan","0.023845"
"m","bruno","0.007084"
"m","aron","0.012772"
"m","dwain","0.006740"
"m","ken","0.024348"
"m","kelan","0.009100"
"m","tobias","0.012857"
"m","bilal","0.006850"
"m","duane","0.054819"
"m","joe","0.119154"
"m","yahir","0.036638"
"m","jerrod","0.013088"
"m","jon","0.113698"
"m","barrett","0.008960"
"m","marty","0.031986"
"m","dillan","0.013305"
"m","wilbur","0.009570"
"m","norbert","0.005767"
"m","syed","0.007691"
"m","darryl","0.068976"
"m","darryn","0.003700"
"m","constantine","0.003540"
"m","rodney","0.155216"
"m","nery","0.010100"
"m","dominique","0.026570"
"m","malcolm","0.028736"
"m","bronson","0.007178"
"m","brennan","0.027028"
"m","walt","0.002850"
"m","denis","0.009359"
"m","elmer","0.012155"
"m","urijah","0.014900"
"m","darren","0.099996"
"m","cordaro","0.005500"
"m","trinity","0.005857"
"m","marcellus","0.004650"
"m","mike","0.092308"
"m","aubrey","0.010470"
"m","eduardo","0.083250"
"m","vince","0.010611"
"m","napoleon","0.004091"
"m","bradly","0.009010"
"m","erin","0.011459"
"m","brenden","0.030785"
"m","will","0.014234"
"m","jerrad","0.004900"
"m","kason","0.015400"
"m","lanny","0.005807"
"m","heriberto","0.008276"
"m","archie","0.013231"
"m","lawerence","0.002900"
"m","freeman","0.003760"
"m","kyler","0.037213"
"m","rodrigo","0.017567"
"m","russel","0.007368"
"m","juan","0.269146"
"m","geovanni","0.009850"
"m","carsen","0.009450"
"m","paulo","0.004500"
"m","matthew","1.466108"
"m","dakotah","0.008350"
"m","eugenio","0.003817"
"m","samson","0.006926"
"m","jesse","0.277864"
"m","jaheem","0.008800"
"m","kymani","0.012550"
"m","raymond","0.233640"
"m","cason","0.013600"
"m","linwood","0.006312"
"m","devyn","0.013265"
"m","spenser","0.009460"
"m","romeo","0.014010"
"m","jayden","0.266500"
"m","antonia","0.004607"
"m","ashley","0.018003"
"m","deshawn","0.016126"
"m","seth","0.142416"
"m","antonio","0.190266"
"m","audie","0.003657"
"m","shanon","0.005156"
"m","rashad","0.018108"
"m","deion","0.015067"
"m","theron","0.007274"
"m","samir","0.007808"
"m","ethen","0.009437"
"m","kevon","0.010400"
"m","jamari","0.021731"
"m","raymundo","0.006587"
"m","brenton","0.013575"
"m","dakota","0.149268"
"m","paul","0.601514"
"m","lauren","0.005157"
"m","nicky","0.008105"
"m","patricia","0.003709"
"m","wes","0.005315"
"m","clyde","0.023928"
"m","raven","0.008200"
"m","desean","0.006067"
"m","darell","0.003823"
"m","finnegan","0.015640"
"m","cruz","0.010137"
"m","doyle","0.012282"
"m","desi","0.003500"
"m","knox","0.016000"
"m","lincoln","0.014041"
"m","kevan","0.003380"
"m","fernando","0.073320"
"m","braeden","0.032000"
"m","kadeem","0.011700"
"m","armani","0.013300"
"m","cletus","0.003175"
"m","martin","0.144392"
"m","conrad","0.012448"
"m","armand","0.005019"
"m","arsenio","0.011300"
"m","shea","0.008343"
"m","windell","0.003000"
"m","arjun","0.012022"
"m","cleveland","0.008459"
"m","ronin","0.011500"
"m","kelby","0.006850"
"m","peter","0.291616"
"m","rakeem","0.006767"
"m","jeremy","0.440516"
"m","hollis","0.004507"
"m","garrett","0.110542"
"m","luigi","0.003667"
"m","jereme","0.005577"
"m","haywood","0.003220"
"m","loran","0.003000"
"m","tracey","0.017245"
"m","everette","0.005169"
"m","myron","0.017712"
"m","wesley","0.125870"
"m","kristin","0.004475"
"m","demetri","0.007800"
"m","jevon","0.007050"
"m","quinton","0.022092"
"m","amir","0.020844"
"m","toma","0.005200"
"m","quintin","0.012113"
"m","channing","0.005788"
"m","glenn","0.088480"
"m","clifton","0.030927"
"m","schuyler","0.005567"
"m","terence","0.026065"
"m","camden","0.039030"
"m","hubert","0.011185"
"m","renard","0.003100"
"m","zachery","0.036432"
"m","dondre","0.007375"
"m","van","0.011959"
"m","val","0.004189"
"m","emory","0.005393"
"m","mykel","0.006500"
"m","joaquin","0.016764"
"m","benito","0.008335"
"m","jerimy","0.004600"
"m","dewey","0.010073"
"m","ivory","0.004714"
"m","davion","0.019726"
"m","rogelio","0.018868"
"m","tina","0.003200"
"m","ean","0.010310"
"m","shane","0.182816"
"m","tavaris","0.004300"
"m","derwin","0.005683"
"m","gail","0.003250"
"m","brant","0.008602"
"m","memphis","0.014350"
"m","bud","0.003950"
"m","laquan","0.007375"
"m","lynn","0.018556"
"m","marquis","0.025257"
"m","javion","0.013750"
"m","gaylon","0.003167"
"m","kristoffer","0.007676"
"m","davon","0.015842"
"m","haiden","0.010820"
"m","jessy","0.006600"
"m","maury","0.003783"
"m","kingston","0.049075"
"m","aditya","0.011911"
"m","jaiden","0.059564"
"m","weston","0.022366"
"m","camryn","0.010320"
"m","erik","0.144962"
"m","dawson","0.066425"
"m","erie","0.004100"
"m","eric","0.815532"
"m","mauro","0.004200"
"m","diego","0.076077"
"m","sharif","0.004567"
"m","germaine","0.006344"
"m","derrick","0.134406"
"m","malachi","0.052386"
"m","sandy","0.008217"
"m","rian","0.004933"
"m","nelson","0.036422"
"m","lance","0.087700"
"m","francisco","0.099780"
"m","makhi","0.009533"
"m","matt","0.026566"
"m","irving","0.007667"
"m","chance","0.039326"
"m","stan","0.009521"
"m","cliff","0.007796"
"m","kaiden","0.053550"
"m","emery","0.006090"
"m","mychal","0.008250"
"m","brantley","0.004800"
"m","ishaan","0.011500"
"m","moshe","0.010673"
